Entity,Code,Year,Population,Continent
DSPPOC-15,NA,202410,0,DSPPOC-15
ERRPOC-31,NA,202410,0,ERRPOC-31
ERRPOC-47,NA,202410,0,ERRPOC-47
READPOC-6,NA,202410,0,READPOC-6
BARPOC-6,NA,202410,0,BARPOC-6
LSPKL-1,NA,202410,0,LSPKL-1
LD-6,NA,202410,0,LD-6
DMPOC-8,NA,202410,0,DMPOC-8
SECURE-4,NA,202410,0,SECURE-4
BARPOC-2,NA,202410,0,BARPOC-2
DSPPOC-4,NA,202410,0,DSPPOC-4
DSPPOC-8,NA,202410,0,DSPPOC-8
DSPPOC-11,NA,202410,0,DSPPOC-11
DSPPOC-21,NA,202410,0,DSPPOC-21
LSDSPC-9,NA,202410,0,LSDSPC-9
ERRPOC-15,NA,202410,0,ERRPOC-15
ERRPOC-22,NA,202410,0,ERRPOC-22
ERRPOC-32,NA,202410,0,ERRPOC-32
ERRPOC-37,NA,202410,0,ERRPOC-37
ERRPOC-39,NA,202410,0,ERRPOC-39
ERRPOC-41,NA,202410,0,ERRPOC-41
ERRPOC-43,NA,202410,0,ERRPOC-43
LSINSERTION-21,NA,202410,0,LSINSERTION-21
LSPKL-22,NA,202410,0,LSPKL-22
SET-7,NA,202410,0,SET-7
SET-10,NA,202410,0,SET-10
SET-17,NA,202410,0,SET-17
DMPOC-5,NA,202410,0,DMPOC-5
DSPPOC-10,NA,202410,0,DSPPOC-10
DSPPOC-17,NA,202410,0,DSPPOC-17
DSPPOC-18,NA,202410,0,DSPPOC-18
ERRPOC-30,NA,202410,0,ERRPOC-30
ERRPOC-33,NA,202410,0,ERRPOC-33
LSPKL-3,NA,202410,0,LSPKL-3
LSPKL-16,NA,202410,0,LSPKL-16
QUAL-22,NA,202410,0,QUAL-22
LSQUAL-39,NA,202410,0,LSQUAL-39
READ-12,NA,202410,0,READ-12
SET-16,NA,202410,0,SET-16
INSERTION-15B,NA,202412,0,INSERTION-15B
INSERTION-15C,NA,202412,0,INSERTION-15C
DMC-2,NA,202412,0,DMC-2
PKL-6,NA,202412,0,PKL-6
READ-7,NA,202412,0,READ-7
TDN-7,NA,202412,0,TDN-7
DMC-9,NA,202412,0,DMC-9
CAL-5,NA,202412,0,CAL-5
DMC-4,NA,202412,0,DMC-4
DMC-5,NA,202412,0,DMC-5
DMC-7,NA,202412,0,DMC-7
DMC-8,NA,202412,0,DMC-8
LANC-3,NA,202412,0,LANC-3
PKL-21,NA,202412,0,PKL-21
QUAL-13,NA,202412,0,QUAL-13
DMPOC-1,NA,202412,0,DMPOC-1
ERRPOC-16,NA,202412,0,ERRPOC-16
ERRPOC-21,NA,202412,0,ERRPOC-21
PKL-13,NA,202412,0,PKL-13
SET-19,NA,202412,0,SET-19
SECURE-3,NA,202412,0,SECURE-3
LSDSPC-22A,NA,202412,0,LSDSPC-22A
PKL-20,NA,202412,0,PKL-20
QUAL-17,NA,202412,0,QUAL-17
BARPOC-3,NA,202412,0,BARPOC-3
DSPPOC-3,NA,202412,0,DSPPOC-3
DSPLGHT-6,NA,202412,0,DSPLGHT-6
READ-5,NA,202412,0,READ-5
WRLESS-1,NA,202412,0,WRLESS-1
DMPOC-7,NA,202412,0,DMPOC-7
ERRPOC-24,NA,202412,0,ERRPOC-24
LSSET-3,NA,202412,0,LSSET-3
LSINSERTION-18,NA,202412,0,LSINSERTION-18
DSPPOC-6,NA,202412,0,DSPPOC-6
DSPPOC-15,NA,202412,0,DSPPOC-15
ERRPOC-31,NA,202412,0,ERRPOC-31
ERRPOC-36,NA,202412,0,ERRPOC-36
ERRPOC-47,NA,202412,0,ERRPOC-47
READPOC-6,NA,202412,0,READPOC-6
BARPOC-6,NA,202412,0,BARPOC-6
LD-6,NA,202412,0,LD-6
DMPOC-8,NA,202412,0,DMPOC-8
BARPOC-2,NA,202412,0,BARPOC-2
DMPOC-6,NA,202412,0,DMPOC-6
DSPPOC-4,NA,202412,0,DSPPOC-4
DSPPOC-11,NA,202412,0,DSPPOC-11
DSPPOC-21,NA,202412,0,DSPPOC-21
LSDSPC-9,NA,202412,0,LSDSPC-9
DSPLGHT-7,NA,202412,0,DSPLGHT-7
ERRPOC-15,NA,202412,0,ERRPOC-15
ERRPOC-22,NA,202412,0,ERRPOC-22
ERRPOC-32,NA,202412,0,ERRPOC-32
ERRPOC-37,NA,202412,0,ERRPOC-37
ERRPOC-39,NA,202412,0,ERRPOC-39
ERRPOC-43,NA,202412,0,ERRPOC-43
ERRPOC-48,NA,202412,0,ERRPOC-48
LSINSERTION-21,NA,202412,0,LSINSERTION-21
SET-7,NA,202412,0,SET-7
SET-10,NA,202412,0,SET-10
SET-17,NA,202412,0,SET-17
DMPOC-5,NA,202412,0,DMPOC-5
DSPPOC-17,NA,202412,0,DSPPOC-17
DSPPOC-18,NA,202412,0,DSPPOC-18
ERRPOC-30,NA,202412,0,ERRPOC-30
ERRPOC-33,NA,202412,0,ERRPOC-33
LSPKL-3,NA,202412,0,LSPKL-3
LSPKL-5,NA,202412,0,LSPKL-5
LSPKL-16,NA,202412,0,LSPKL-16
LSPKL-17,NA,202412,0,LSPKL-17
QUAL-22,NA,202412,0,QUAL-22
LSQUAL-39,NA,202412,0,LSQUAL-39
READ-12,NA,202412,0,READ-12
SET-16,NA,202412,0,SET-16
INSERTION-15B,NA,202501,0,INSERTION-15B
INSERTION-15C,NA,202501,0,INSERTION-15C
DMC-2,NA,202501,0,DMC-2
ERRC-5,NA,202501,0,ERRC-5
LANC-1,NA,202501,0,LANC-1
PKL-6,NA,202501,0,PKL-6
DMC-9,NA,202501,0,DMC-9
CAL-5,NA,202501,0,CAL-5
DMC-4,NA,202501,0,DMC-4
DMC-5,NA,202501,0,DMC-5
DMC-7,NA,202501,0,DMC-7
DMC-8,NA,202501,0,DMC-8
PKL-21,NA,202501,0,PKL-21
QUAL-13,NA,202501,0,QUAL-13
UPDT-1,NA,202501,0,UPDT-1
DMPOC-1,NA,202501,0,DMPOC-1
DSPPOC-12,NA,202501,0,DSPPOC-12
ERRPOC-16,NA,202501,0,ERRPOC-16
PKL-13,NA,202501,0,PKL-13
SET-19,NA,202501,0,SET-19
SECURE-3,NA,202501,0,SECURE-3
APP-1F,NA,202501,0,APP-1F
ERRPOC-17,NA,202501,0,ERRPOC-17
PKL-20,NA,202501,0,PKL-20
QUAL-17,NA,202501,0,QUAL-17
BARPOC-3,NA,202501,0,BARPOC-3
DSPPOC-3,NA,202501,0,DSPPOC-3
READ-5,NA,202501,0,READ-5
WRLESS-1,NA,202501,0,WRLESS-1
SECURE-2,NA,202501,0,SECURE-2
DMPOC-7,NA,202501,0,DMPOC-7
LSSET-3,NA,202501,0,LSSET-3
DSPPOC-7,NA,202501,0,DSPPOC-7
DSPPOC-15,NA,202501,0,DSPPOC-15
ERRPOC-31,NA,202501,0,ERRPOC-31
READPOC-6,NA,202501,0,READPOC-6
LSPKL-1,NA,202501,0,LSPKL-1
LD-6,NA,202501,0,LD-6
DMPOC-8,NA,202501,0,DMPOC-8
SECURE-4,NA,202501,0,SECURE-4
BARPOC-2,NA,202501,0,BARPOC-2
DMPOC-6,NA,202501,0,DMPOC-6
DSPPOC-4,NA,202501,0,DSPPOC-4
DSPPOC-8,NA,202501,0,DSPPOC-8
DSPPOC-11,NA,202501,0,DSPPOC-11
DSPPOC-21,NA,202501,0,DSPPOC-21
LSDSPC-9,NA,202501,0,LSDSPC-9
ERRPOC-15,NA,202501,0,ERRPOC-15
ERRPOC-22,NA,202501,0,ERRPOC-22
ERRPOC-32,NA,202501,0,ERRPOC-32
ERRPOC-37,NA,202501,0,ERRPOC-37
ERRPOC-39,NA,202501,0,ERRPOC-39
ERRPOC-43,NA,202501,0,ERRPOC-43
ERRPOC-48,NA,202501,0,ERRPOC-48
READ-11,NA,202501,0,READ-11
SET-7,NA,202501,0,SET-7
SET-9,NA,202501,0,SET-9
SET-10,NA,202501,0,SET-10
SET-17,NA,202501,0,SET-17
DMPOC-5,NA,202501,0,DMPOC-5
DSPPOC-10,NA,202501,0,DSPPOC-10
DSPPOC-17,NA,202501,0,DSPPOC-17
ERRPOC-30,NA,202501,0,ERRPOC-30
ERRPOC-33,NA,202501,0,ERRPOC-33
LSPKL-3,NA,202501,0,LSPKL-3
LSPKL-5,NA,202501,0,LSPKL-5
LSPKL-17,NA,202501,0,LSPKL-17
QUAL-22,NA,202501,0,QUAL-22
LSQUAL-39,NA,202501,0,LSQUAL-39
READ-12,NA,202501,0,READ-12
SET-16,NA,202501,0,SET-16
CAL-3,NA,202505,0,CAL-3
DMC-2,NA,202505,0,DMC-2
PKL-6,NA,202505,0,PKL-6
TDN-7,NA,202505,0,TDN-7
DMC-4,NA,202505,0,DMC-4
DMC-5,NA,202505,0,DMC-5
DMC-7,NA,202505,0,DMC-7
DMC-8,NA,202505,0,DMC-8
PKL-2,NA,202505,0,PKL-2
PKL-21,NA,202505,0,PKL-21
DMPOC-1,NA,202505,0,DMPOC-1
ERRPOC-16,NA,202505,0,ERRPOC-16
ERRPOC-18,NA,202505,0,ERRPOC-18
ERRPOC-21,NA,202505,0,ERRPOC-21
ERRPOC-45,NA,202505,0,ERRPOC-45
PKL-13,NA,202505,0,PKL-13
SET-19,NA,202505,0,SET-19
SECURE-3,NA,202505,0,SECURE-3
LSDSPC-22A,NA,202505,0,LSDSPC-22A
APP-1F,NA,202505,0,APP-1F
PKL-20,NA,202505,0,PKL-20
QUAL-17,NA,202505,0,QUAL-17
READPOC-8,NA,202505,0,READPOC-8
BARPOC-3,NA,202505,0,BARPOC-3
DSPPOC-3,NA,202505,0,DSPPOC-3
DSPLGHT-6,NA,202505,0,DSPLGHT-6
SECURE-2,NA,202505,0,SECURE-2
DMPOC-7,NA,202505,0,DMPOC-7
LSSET-3,NA,202505,0,LSSET-3
DSPPOC-6,NA,202505,0,DSPPOC-6
DSPPOC-7,NA,202505,0,DSPPOC-7
DSPPOC-15,NA,202505,0,DSPPOC-15
ERRPOC-31,NA,202505,0,ERRPOC-31
ERRPOC-47,NA,202505,0,ERRPOC-47
LSPKL-1,NA,202505,0,LSPKL-1
LD-6,NA,202505,0,LD-6
DMPOC-8,NA,202505,0,DMPOC-8
SECURE-4,NA,202505,0,SECURE-4
BARPOC-2,NA,202505,0,BARPOC-2
DMPOC-6,NA,202505,0,DMPOC-6
DSPPOC-4,NA,202505,0,DSPPOC-4
DSPPOC-8,NA,202505,0,DSPPOC-8
DSPPOC-11,NA,202505,0,DSPPOC-11
DSPPOC-21,NA,202505,0,DSPPOC-21
LSDSPC-9,NA,202505,0,LSDSPC-9
DSPLGHT-7,NA,202505,0,DSPLGHT-7
ERRPOC-22,NA,202505,0,ERRPOC-22
ERRPOC-32,NA,202505,0,ERRPOC-32
ERRPOC-37,NA,202505,0,ERRPOC-37
ERRPOC-39,NA,202505,0,ERRPOC-39
ERRPOC-43,NA,202505,0,ERRPOC-43
ERRPOC-48,NA,202505,0,ERRPOC-48
SET-7,NA,202505,0,SET-7
SET-9,NA,202505,0,SET-9
SET-10,NA,202505,0,SET-10
SET-17,NA,202505,0,SET-17
DMPOC-5,NA,202505,0,DMPOC-5
DMPOC-9,NA,202505,0,DMPOC-9
DSPPOC-10,NA,202505,0,DSPPOC-10
DSPPOC-17,NA,202505,0,DSPPOC-17
DSPPOC-18,NA,202505,0,DSPPOC-18
ERRPOC-30,NA,202505,0,ERRPOC-30
ERRPOC-33,NA,202505,0,ERRPOC-33
LSPKL-3,NA,202505,0,LSPKL-3
LSPKL-5,NA,202505,0,LSPKL-5
LSPKL-16,NA,202505,0,LSPKL-16
LSPKL-17,NA,202505,0,LSPKL-17
QUAL-22,NA,202505,0,QUAL-22
LSQUAL-39,NA,202505,0,LSQUAL-39
READ-12,NA,202505,0,READ-12
SET-16,NA,202505,0,SET-16
INSERTION-15B,NA,202502,0,INSERTION-15B
INSERTION-15C,NA,202502,0,INSERTION-15C
DMC-2,NA,202503,0,DMC-2
DMC-2,NA,202504,0,DMC-2
ERRC-8,NA,202502,0,ERRC-8
ERRC-8,NA,202504,0,ERRC-8
LANC-1,NA,202503,0,LANC-1
LANC-1,NA,202504,0,LANC-1
PKL-6,NA,202502,0,PKL-6
PKL-6,NA,202503,0,PKL-6
TDN-7,NA,202502,0,TDN-7
TDN-7,NA,202504,0,TDN-7
DMC-9,NA,202503,0,DMC-9
CAL-5,NA,202502,0,CAL-5
CAL-5,NA,202504,0,CAL-5
DMC-4,NA,202502,0,DMC-4
DMC-4,NA,202504,0,DMC-4
DMC-5,NA,202502,0,DMC-5
DMC-5,NA,202503,0,DMC-5
DMC-5,NA,202504,0,DMC-5
DMC-7,NA,202502,0,DMC-7
DMC-7,NA,202504,0,DMC-7
DMC-8,NA,202502,0,DMC-8
DMC-8,NA,202503,0,DMC-8
DMC-8,NA,202504,0,DMC-8
LANC-2,NA,202502,0,LANC-2
LANC-2,NA,202504,0,LANC-2
PKL-2,NA,202504,0,PKL-2
PKL-7,NA,202503,0,PKL-7
PKL-7,NA,202504,0,PKL-7
PKL-21,NA,202502,0,PKL-21
PKL-21,NA,202504,0,PKL-21
QUAL-5,NA,202502,0,QUAL-5
SET-1,NA,202503,0,SET-1
SET-1,NA,202504,0,SET-1
UPDT-1,NA,202503,0,UPDT-1
DMPOC-1,NA,202503,0,DMPOC-1
DMPOC-1,NA,202504,0,DMPOC-1
ERRPOC-16,NA,202502,0,ERRPOC-16
ERRPOC-16,NA,202503,0,ERRPOC-16
ERRPOC-18,NA,202502,0,ERRPOC-18
ERRPOC-20,NA,202503,0,ERRPOC-20
PKL-13,NA,202502,0,PKL-13
PKL-13,NA,202503,0,PKL-13
PKL-13,NA,202504,0,PKL-13
SET-19,NA,202502,0,SET-19
SET-19,NA,202503,0,SET-19
SET-19,NA,202504,0,SET-19
SECURE-3,NA,202502,0,SECURE-3
SECURE-3,NA,202503,0,SECURE-3
SECURE-3,NA,202504,0,SECURE-3
SECURE-6,NA,202503,0,SECURE-6
LSDSPC-22A,NA,202504,0,LSDSPC-22A
APP-1F,NA,202502,0,APP-1F
APP-1F,NA,202504,0,APP-1F
ERRPOC-17,NA,202502,0,ERRPOC-17
ERRPOC-17,NA,202503,0,ERRPOC-17
ERRPOC-17,NA,202504,0,ERRPOC-17
PKL-20,NA,202502,0,PKL-20
QUAL-17,NA,202502,0,QUAL-17
QUAL-17,NA,202503,0,QUAL-17
BARPOC-1,NA,202503,0,BARPOC-1
BARPOC-1,NA,202504,0,BARPOC-1
BARPOC-3,NA,202502,0,BARPOC-3
BARPOC-3,NA,202504,0,BARPOC-3
DSPPOC-3,NA,202502,0,DSPPOC-3
DSPPOC-3,NA,202504,0,DSPPOC-3
DSPLGHT-6,NA,202503,0,DSPLGHT-6
READ-5,NA,202502,0,READ-5
READ-5,NA,202503,0,READ-5
SECURE-2,NA,202502,0,SECURE-2
SECURE-2,NA,202503,0,SECURE-2
SECURE-2,NA,202504,0,SECURE-2
DMPOC-7,NA,202502,0,DMPOC-7
DMPOC-7,NA,202503,0,DMPOC-7
DMPOC-7,NA,202504,0,DMPOC-7
ERRPOC-24,NA,202504,0,ERRPOC-24
LSSET-3,NA,202502,0,LSSET-3
LSSET-3,NA,202503,0,LSSET-3
LSSET-3,NA,202504,0,LSSET-3
LSINSERTION-18,NA,202504,0,LSINSERTION-18
DSPPOC-6,NA,202502,0,DSPPOC-6
DSPPOC-6,NA,202503,0,DSPPOC-6
DSPPOC-6,NA,202504,0,DSPPOC-6
DSPPOC-7,NA,202503,0,DSPPOC-7
DSPPOC-15,NA,202502,0,DSPPOC-15
DSPPOC-15,NA,202504,0,DSPPOC-15
DSPPOC-16,NA,202502,0,DSPPOC-16
ERRPOC-31,NA,202502,0,ERRPOC-31
ERRPOC-31,NA,202503,0,ERRPOC-31
ERRPOC-31,NA,202504,0,ERRPOC-31
ERRPOC-36,NA,202502,0,ERRPOC-36
ERRPOC-36,NA,202503,0,ERRPOC-36
ERRPOC-36,NA,202504,0,ERRPOC-36
READPOC-6,NA,202502,0,READPOC-6
READPOC-6,NA,202503,0,READPOC-6
READPOC-6,NA,202504,0,READPOC-6
LSPKL-1,NA,202502,0,LSPKL-1
LSPKL-1,NA,202503,0,LSPKL-1
LSPKL-1,NA,202504,0,LSPKL-1
LD-6,NA,202502,0,LD-6
DMPOC-8,NA,202502,0,DMPOC-8
DMPOC-8,NA,202503,0,DMPOC-8
DMPOC-8,NA,202504,0,DMPOC-8
SECURE-4,NA,202502,0,SECURE-4
SECURE-4,NA,202503,0,SECURE-4
SECURE-4,NA,202504,0,SECURE-4
BARPOC-2,NA,202503,0,BARPOC-2
BARPOC-2,NA,202504,0,BARPOC-2
DMPOC-6,NA,202503,0,DMPOC-6
DSPPOC-4,NA,202502,0,DSPPOC-4
DSPPOC-4,NA,202503,0,DSPPOC-4
DSPPOC-4,NA,202504,0,DSPPOC-4
DSPPOC-8,NA,202503,0,DSPPOC-8
DSPPOC-8,NA,202504,0,DSPPOC-8
DSPPOC-11,NA,202502,0,DSPPOC-11
DSPPOC-11,NA,202503,0,DSPPOC-11
DSPPOC-11,NA,202504,0,DSPPOC-11
DSPPOC-21,NA,202502,0,DSPPOC-21
DSPPOC-21,NA,202503,0,DSPPOC-21
DSPPOC-21,NA,202504,0,DSPPOC-21
LSDSPC-9,NA,202502,0,LSDSPC-9
DSPLGHT-7,NA,202503,0,DSPLGHT-7
ERRPOC-15,NA,202502,0,ERRPOC-15
ERRPOC-15,NA,202503,0,ERRPOC-15
ERRPOC-15,NA,202504,0,ERRPOC-15
ERRPOC-22,NA,202502,0,ERRPOC-22
ERRPOC-22,NA,202503,0,ERRPOC-22
ERRPOC-22,NA,202504,0,ERRPOC-22
ERRPOC-26,NA,202502,0,ERRPOC-26
ERRPOC-26,NA,202503,0,ERRPOC-26
ERRPOC-27,NA,202502,0,ERRPOC-27
ERRPOC-32,NA,202503,0,ERRPOC-32
ERRPOC-32,NA,202504,0,ERRPOC-32
ERRPOC-37,NA,202502,0,ERRPOC-37
ERRPOC-37,NA,202503,0,ERRPOC-37
ERRPOC-37,NA,202504,0,ERRPOC-37
ERRPOC-39,NA,202502,0,ERRPOC-39
ERRPOC-39,NA,202503,0,ERRPOC-39
ERRPOC-39,NA,202504,0,ERRPOC-39
ERRPOC-41,NA,202502,0,ERRPOC-41
ERRPOC-41,NA,202504,0,ERRPOC-41
ERRPOC-43,NA,202503,0,ERRPOC-43
ERRPOC-43,NA,202504,0,ERRPOC-43
ERRPOC-48,NA,202502,0,ERRPOC-48
ERRPOC-48,NA,202504,0,ERRPOC-48
READ-11,NA,202503,0,READ-11
SET-7,NA,202504,0,SET-7
SET-9,NA,202502,0,SET-9
SET-9,NA,202503,0,SET-9
SET-9,NA,202504,0,SET-9
SET-10,NA,202502,0,SET-10
SET-10,NA,202503,0,SET-10
SET-10,NA,202504,0,SET-10
SET-17,NA,202502,0,SET-17
SET-17,NA,202503,0,SET-17
SET-17,NA,202504,0,SET-17
DMPOC-5,NA,202503,0,DMPOC-5
DMPOC-5,NA,202504,0,DMPOC-5
DMPOC-9,NA,202503,0,DMPOC-9
DSPPOC-10,NA,202502,0,DSPPOC-10
DSPPOC-10,NA,202503,0,DSPPOC-10
DSPPOC-17,NA,202502,0,DSPPOC-17
DSPPOC-17,NA,202504,0,DSPPOC-17
DSPPOC-18,NA,202503,0,DSPPOC-18
ERRPOC-30,NA,202502,0,ERRPOC-30
ERRPOC-30,NA,202503,0,ERRPOC-30
ERRPOC-30,NA,202504,0,ERRPOC-30
ERRPOC-33,NA,202502,0,ERRPOC-33
ERRPOC-33,NA,202503,0,ERRPOC-33
ERRPOC-33,NA,202504,0,ERRPOC-33
LSPKL-3,NA,202502,0,LSPKL-3
LSPKL-3,NA,202503,0,LSPKL-3
LSPKL-5,NA,202503,0,LSPKL-5
LSPKL-16,NA,202502,0,LSPKL-16
LSPKL-16,NA,202504,0,LSPKL-16
LSPKL-17,NA,202502,0,LSPKL-17
LSPKL-17,NA,202503,0,LSPKL-17
LSPKL-17,NA,202504,0,LSPKL-17
QUAL-22,NA,202502,0,QUAL-22
QUAL-22,NA,202503,0,QUAL-22
QUAL-22,NA,202504,0,QUAL-22
LSQUAL-39,NA,202502,0,LSQUAL-39
LSQUAL-39,NA,202503,0,LSQUAL-39
READ-12,NA,202502,0,READ-12
READ-12,NA,202503,0,READ-12
READ-12,NA,202504,0,READ-12
SET-16,NA,202503,0,SET-16
SET-16,NA,202504,0,SET-16
CAL-4,NA,202502,1,CAL-4
CAL-4,NA,202504,1,CAL-4
INSERTION-15A,NA,202403,1,INSERTION-15A
INSERTION-15A,NA,202412,1,INSERTION-15A
PKL-18,NA,202210,1,PKL-18
PKL-18,NA,202302,1,PKL-18
PKL-18,NA,202312,1,PKL-18
INSERTION-15C,NA,202409,1,INSERTION-15C
CAL-3,NA,202402,1,CAL-3
CAL-3,NA,202501,1,CAL-3
CAL-3,NA,202504,1,CAL-3
DMC-2,NA,202205,1,DMC-2
DMC-2,NA,202209,1,DMC-2
DMC-2,NA,202210,1,DMC-2
DMC-2,NA,202302,1,DMC-2
DMC-2,NA,202309,1,DMC-2
DMC-2,NA,202311,1,DMC-2
DMC-2,NA,202502,1,DMC-2
DMC-2,NA,202304,1,DMC-2
ERRC-8,NA,202207,1,ERRC-8
ERRC-8,NA,202208,1,ERRC-8
ERRC-8,NA,202303,1,ERRC-8
ERRC-8,NA,202305,1,ERRC-8
ERRC-8,NA,202405,1,ERRC-8
ERRC-8,NA,202407,1,ERRC-8
ERRC-8,NA,202408,1,ERRC-8
ERRC-8,NA,202410,1,ERRC-8
ERRC-8,NA,202411,1,ERRC-8
ERRC-8,NA,202501,1,ERRC-8
ERRC-8,NA,202503,1,ERRC-8
ERRC-8,NA,202505,1,ERRC-8
LANC-1,NA,202210,1,LANC-1
LANC-1,NA,202302,1,LANC-1
LANC-1,NA,202303,1,LANC-1
LANC-1,NA,202308,1,LANC-1
LANC-1,NA,202404,1,LANC-1
LANC-1,NA,202405,1,LANC-1
LANC-1,NA,202406,1,LANC-1
LANC-1,NA,202407,1,LANC-1
LANC-1,NA,202408,1,LANC-1
LANC-1,NA,202412,1,LANC-1
LANC-1,NA,202502,1,LANC-1
PKL-6,NA,202306,1,PKL-6
PKL-6,NA,202504,1,PKL-6
READ-6,NA,202209,1,READ-6
READ-6,NA,202307,1,READ-6
READ-6,NA,202312,1,READ-6
READ-6,NA,202504,1,READ-6
READ-7,NA,202205,1,READ-7
READ-7,NA,202207,1,READ-7
READ-7,NA,202209,1,READ-7
READ-7,NA,202212,1,READ-7
READ-7,NA,202305,1,READ-7
READ-7,NA,202307,1,READ-7
READ-7,NA,202309,1,READ-7
READ-7,NA,202311,1,READ-7
READ-7,NA,202404,1,READ-7
READ-7,NA,202405,1,READ-7
READ-7,NA,202406,1,READ-7
READ-7,NA,202408,1,READ-7
READ-7,NA,202411,1,READ-7
READ-7,NA,202501,1,READ-7
READ-7,NA,202503,1,READ-7
READ-7,NA,202505,1,READ-7
TDN-7,NA,202206,1,TDN-7
TDN-7,NA,202209,1,TDN-7
TDN-7,NA,202302,1,TDN-7
TDN-7,NA,202303,1,TDN-7
TDN-7,NA,202307,1,TDN-7
TDN-7,NA,202311,1,TDN-7
TDN-7,NA,202402,1,TDN-7
TDN-7,NA,202404,1,TDN-7
TDN-7,NA,202405,1,TDN-7
TDN-7,NA,202408,1,TDN-7
TDN-7,NA,202409,1,TDN-7
TDN-7,NA,202501,1,TDN-7
TDN-7,NA,202503,1,TDN-7
SECURE-5,NA,202208,1,SECURE-5
SECURE-5,NA,202209,1,SECURE-5
SECURE-5,NA,202212,1,SECURE-5
SECURE-5,NA,202307,1,SECURE-5
SECURE-5,NA,202311,1,SECURE-5
SECURE-5,NA,202402,1,SECURE-5
QUAL-42,NA,202305,1,QUAL-42
DMC-9,NA,202306,1,DMC-9
DMC-9,NA,202309,1,DMC-9
DMC-9,NA,202310,1,DMC-9
DMC-9,NA,202311,1,DMC-9
DMC-9,NA,202401,1,DMC-9
DMC-9,NA,202404,1,DMC-9
DMC-9,NA,202409,1,DMC-9
DMC-9,NA,202410,1,DMC-9
DMC-9,NA,202502,1,DMC-9
DMC-9,NA,202504,1,DMC-9
DMC-9,NA,202304,1,DMC-9
SET-6,NA,202401,1,SET-6
DMC-3H,NA,202304,1,DMC-3H
DMC-9B,NA,202302,1,DMC-9B
DMC-9J,NA,202212,1,DMC-9J
DMC-9P,NA,202211,1,DMC-9P
DMC-9R,NA,202211,1,DMC-9R
DMC-9R,NA,202301,1,DMC-9R
DMC-13C,NA,202302,1,DMC-13C
DMC-14B,NA,202212,1,DMC-14B
CAL-5,NA,202209,1,CAL-5
CAL-5,NA,202211,1,CAL-5
CAL-5,NA,202309,1,CAL-5
CAL-5,NA,202311,1,CAL-5
CAL-5,NA,202406,1,CAL-5
CAL-5,NA,202503,1,CAL-5
DMC-4,NA,202207,1,DMC-4
DMC-4,NA,202209,1,DMC-4
DMC-4,NA,202305,1,DMC-4
DMC-4,NA,202309,1,DMC-4
DMC-4,NA,202408,1,DMC-4
DMC-4,NA,202409,1,DMC-4
DMC-4,NA,202503,1,DMC-4
DMC-5,NA,202205,1,DMC-5
DMC-5,NA,202206,1,DMC-5
DMC-5,NA,202210,1,DMC-5
DMC-5,NA,202301,1,DMC-5
DMC-5,NA,202306,1,DMC-5
DMC-5,NA,202311,1,DMC-5
DMC-7,NA,202308,1,DMC-7
DMC-7,NA,202402,1,DMC-7
DMC-7,NA,202405,1,DMC-7
DMC-7,NA,202407,1,DMC-7
DMC-7,NA,202409,1,DMC-7
DMC-7,NA,202411,1,DMC-7
DMC-7,NA,202503,1,DMC-7
DMC-8,NA,202206,1,DMC-8
DMC-8,NA,202208,1,DMC-8
DMC-8,NA,202210,1,DMC-8
DMC-8,NA,202211,1,DMC-8
LANC-2,NA,202208,1,LANC-2
LANC-2,NA,202210,1,LANC-2
LANC-2,NA,202301,1,LANC-2
LANC-2,NA,202303,1,LANC-2
LANC-2,NA,202307,1,LANC-2
LANC-2,NA,202309,1,LANC-2
LANC-2,NA,202410,1,LANC-2
LANC-2,NA,202411,1,LANC-2
LANC-2,NA,202505,1,LANC-2
LANC-3,NA,202206,1,LANC-3
LANC-3,NA,202210,1,LANC-3
LANC-3,NA,202302,1,LANC-3
LANC-3,NA,202303,1,LANC-3
LANC-3,NA,202307,1,LANC-3
LANC-3,NA,202309,1,LANC-3
LANC-3,NA,202402,1,LANC-3
LANC-3,NA,202403,1,LANC-3
LANC-3,NA,202405,1,LANC-3
LANC-3,NA,202407,1,LANC-3
LANC-3,NA,202411,1,LANC-3
LANC-3,NA,202501,1,LANC-3
LANC-3,NA,202502,1,LANC-3
LANC-3,NA,202503,1,LANC-3
LANC-3,NA,202504,1,LANC-3
LD-3,NA,202305,1,LD-3
LD-3,NA,202309,1,LD-3
LD-3,NA,202310,1,LD-3
LD-3,NA,202401,1,LD-3
LD-3,NA,202403,1,LD-3
LD-3,NA,202407,1,LD-3
LD-3,NA,202411,1,LD-3
PKL-2,NA,202302,1,PKL-2
PKL-2,NA,202308,1,PKL-2
PKL-2,NA,202404,1,PKL-2
PKL-2,NA,202405,1,PKL-2
PKL-2,NA,202410,1,PKL-2
PKL-2,NA,202411,1,PKL-2
PKL-2,NA,202412,1,PKL-2
PKL-2,NA,202501,1,PKL-2
PKL-2,NA,202503,1,PKL-2
PKL-7,NA,202206,1,PKL-7
PKL-7,NA,202301,1,PKL-7
PKL-7,NA,202307,1,PKL-7
PKL-7,NA,202308,1,PKL-7
PKL-7,NA,202309,1,PKL-7
PKL-7,NA,202404,1,PKL-7
PKL-7,NA,202410,1,PKL-7
PKL-7,NA,202501,1,PKL-7
PKL-7,NA,202502,1,PKL-7
